satisfaction,gender,age,customer_type,type_of_travel,class,flight_distance,"комфорт, еда, развлечения",сервис/обслуживание,интернет сервис,основные функции
1,0,37,1,1,2,1400,2.0,5.0,4.0,3.0
0,1,33,1,1,2,1569,3.0,3.0,4.0,3.0
0,1,19,1,1,2,1400,2.0,2.0,4.0,2.0
1,1,10,1,1,2,1400,3.0,3.0,4.0,3.0
0,0,22,0,1,0,1400,3.0,3.0,3.0,2.0
0,1,53,1,1,2,1400,2.0,2.0,3.0,3.0
0,0,39,1,1,2,1504,2.0,4.0,2.0,2.0
1,0,48,1,1,2,1400,3.0,4.0,4.0,3.0
1,0,38,1,1,2,3668,2.0,4.0,4.0,3.0
0,0,22,0,1,0,1000,1.0,3.0,2.0,2.0
0,1,37,1,1,2,1000,3.0,0.0,4.0,3.0
0,1,37,0,1,0,1000,2.0,3.0,2.0,3.0
0,0,32,1,1,2,1400,3.0,2.0,1.0,3.0
0,1,58,1,1,2,2678,3.0,4.0,3.0,2.0
1,0,41,1,1,0,1000,4.0,2.0,4.0,3.0
0,0,46,1,1,2,1000,2.0,2.0,3.0,3.0
0,1,35,1,1,2,1400,3.0,3.0,3.0,3.0
0,1,25,0,1,0,1400,4.0,2.0,3.0,2.0
1,1,36,1,1,2,3613,3.0,2.0,4.0,3.0
0,1,17,1,0,0,1400,3.0,3.0,2.0,2.0
0,0,34,1,0,0,1400,4.0,3.0,3.0,2.0
0,1,58,1,0,0,1400,4.0,3.0,3.0,2.0
0,0,22,1,0,0,1400,3.0,3.0,3.0,3.0
0,0,59,0,0,0,1400,4.0,4.0,3.0,2.0
0,1,15,1,0,0,1400,4.0,3.0,4.0,2.0
0,1,52,1,0,0,1400,2.0,3.0,3.0,3.0
1,0,47,1,0,0,1400,2.0,1.0,4.0,4.0
0,1,33,1,0,0,1372,5.0,2.0,3.0,2.0
0,0,9,1,0,0,1400,4.0,2.0,2.0,2.0
0,0,49,1,0,0,1400,3.0,1.0,3.0,3.0
0,0,42,1,0,0,1400,3.0,4.0,3.0,3.0
0,1,58,1,0,0,1400,3.0,4.0,3.0,3.0
0,0,46,1,0,0,1400,4.0,2.0,2.0,2.0
0,0,34,1,0,0,1400,2.0,2.0,2.0,3.0
1,0,34,1,1,1,1400,2.0,2.0,1.0,1.0
0,1,43,1,1,1,1504,1.0,3.0,1.0,2.0
1,1,46,1,1,1,1400,4.0,2.0,2.0,4.0
0,1,43,1,1,1,1400,4.0,3.0,1.0,3.0
0,1,42,1,0,1,1400,5.0,3.0,3.0,1.0
0,0,37,1,0,1,1400,4.0,3.0,3.0,1.0
1,0,40,1,1,2,1222,3.0,3.0,4.0,3.0
1,0,53,1,1,2,1222,3.0,3.0,2.0,3.0
0,0,48,1,1,2,2537,3.0,2.0,2.0,3.0
1,1,20,0,1,2,1222,1.0,3.0,3.0,5.0
0,0,57,1,0,2,1222,2.0,2.0,3.0,3.0
1,0,53,1,1,0,1222,3.0,4.0,3.0,2.0
1,0,56,1,1,0,1222,3.0,4.0,4.0,3.0
1,1,48,1,1,0,1222,2.0,3.0,2.0,3.0
1,0,60,1,1,0,1222,2.0,4.0,3.0,2.0
1,1,21,1,1,2,1530,3.0,3.0,3.0,3.0
1,0,25,1,1,0,1222,4.0,4.0,4.0,3.0
1,1,40,1,1,2,3907,2.0,4.0,4.0,2.0
1,1,32,1,1,0,1222,4.0,3.0,2.0,4.0
1,1,37,1,1,2,2257,2.0,5.0,2.0,3.0
1,1,24,1,1,2,1222,5.0,2.0,1.0,3.0
1,0,24,0,1,0,1222,4.0,3.0,4.0,3.0
0,0,56,1,1,0,1222,2.0,2.0,4.0,2.0
0,1,36,1,1,2,2568,2.0,3.0,1.0,3.0
0,1,41,1,1,2,3299,2.0,1.0,4.0,3.0
1,0,22,1,1,2,1682,3.0,3.0,1.0,3.0
0,1,14,0,1,0,1222,2.0,3.0,3.0,3.0
0,0,28,0,1,0,1222,3.0,2.0,2.0,2.0
0,0,56,1,1,2,1222,2.0,4.0,2.0,3.0
1,1,21,0,1,0,1222,3.0,2.0,3.0,3.0
1,0,32,1,1,2,1587,4.0,2.0,2.0,3.0
0,0,38,0,1,0,1222,5.0,2.0,2.0,2.0
0,1,24,0,1,0,1222,3.0,3.0,3.0,2.0
0,0,60,1,1,2,3573,3.0,3.0,3.0,3.0
1,0,37,1,1,2,822,2.0,3.0,5.0,3.0
1,0,51,1,0,0,1222,3.0,2.0,4.0,4.0
1,1,25,1,0,0,1222,2.0,3.0,1.0,1.0
0,0,65,1,0,0,1222,2.0,2.0,3.0,3.0
0,0,51,1,0,0,1222,3.0,2.0,3.0,4.0
1,0,12,1,0,0,1222,3.0,3.0,3.0,3.0
0,1,27,1,0,0,1222,2.0,2.0,3.0,2.0
0,0,40,1,0,0,1222,1.0,3.0,2.0,2.0
0,0,20,1,0,0,1222,3.0,3.0,3.0,3.0
0,1,33,1,0,0,1222,3.0,2.0,3.0,4.0
0,1,27,1,0,0,1222,4.0,3.0,3.0,3.0
0,1,18,1,0,0,1222,2.0,3.0,3.0,3.0
0,1,19,1,0,0,1222,1.0,3.0,3.0,3.0
0,1,57,1,0,0,1222,4.0,1.0,2.0,3.0
1,1,66,1,0,0,1222,3.0,3.0,4.0,4.0
0,1,41,1,0,0,60,2.0,3.0,2.0,1.0
0,1,24,1,0,0,1222,4.0,2.0,2.0,2.0
0,0,34,1,0,0,1222,3.0,2.0,2.0,2.0
0,0,16,1,0,0,1222,3.0,4.0,2.0,2.0
0,1,28,1,0,0,1222,1.0,4.0,3.0,3.0
1,0,19,1,0,0,1222,4.0,4.0,3.0,3.0
0,1,56,1,0,0,1222,4.0,2.0,3.0,3.0
0,1,34,1,0,0,1222,2.0,3.0,3.0,3.0
1,1,53,1,0,0,1222,2.0,3.0,3.0,4.0
0,0,46,1,0,0,1222,3.0,4.0,3.0,2.0
1,0,19,1,1,1,1222,4.0,2.0,1.0,4.0
0,1,23,1,0,1,1222,1.0,3.0,3.0,3.0
0,0,26,1,1,2,3503,3.0,3.0,1.0,3.0
0,1,31,1,0,0,1034,2.0,3.0,3.0,1.0
1,0,57,1,1,0,1075,3.0,5.0,2.0,3.0
0,0,14,0,1,0,1075,1.0,2.0,3.0,4.0
0,1,26,0,1,2,1075,4.0,3.0,2.0,1.0
1,0,55,1,1,0,1075,3.0,4.0,3.0,3.0
1,1,28,1,1,2,1075,4.0,2.0,2.0,3.0
0,1,20,0,1,0,1075,2.0,1.0,3.0,4.0
0,1,64,1,1,2,3345,2.0,2.0,1.0,3.0
1,1,55,1,1,0,1075,5.0,2.0,1.0,4.0
0,1,56,1,1,2,2587,3.0,2.0,3.0,3.0
0,1,57,1,0,0,1075,1.0,4.0,2.0,2.0
0,1,27,1,0,0,1075,2.0,3.0,3.0,3.0
0,1,36,1,0,0,1075,4.0,4.0,3.0,2.0
0,0,18,1,0,0,1075,4.0,4.0,3.0,2.0
1,1,25,1,0,0,1075,2.0,4.0,3.0,3.0
0,1,23,1,0,0,1075,4.0,3.0,3.0,2.0
0,1,45,1,0,0,1075,2.0,4.0,3.0,2.0
1,1,36,1,1,2,1597,3.0,3.0,4.0,3.0
1,0,38,1,1,2,1909,3.0,3.0,4.0,4.0
1,1,52,1,1,0,1597,4.0,4.0,3.0,4.0
1,1,34,1,1,2,1597,3.0,4.0,1.0,3.0
1,0,53,1,1,0,1597,4.0,4.0,1.0,3.0
0,1,38,0,1,0,1342,2.0,2.0,3.0,3.0
1,0,10,1,1,2,1597,3.0,4.0,1.0,3.0
1,1,30,0,1,0,899,2.0,3.0,4.0,4.0
1,1,50,1,1,2,1597,3.0,3.0,4.0,3.0
1,1,45,1,1,2,1597,2.0,4.0,3.0,4.0
1,0,43,1,1,2,1597,2.0,4.0,2.0,4.0
0,0,27,0,1,0,1597,3.0,2.0,2.0,2.0
0,1,52,1,1,0,1597,3.0,2.0,2.0,3.0
0,1,26,1,1,0,1597,2.0,3.0,3.0,3.0
0,0,22,0,1,2,1597,5.0,2.0,2.0,2.0
0,1,45,1,1,2,1597,2.0,1.0,4.0,2.0
0,0,25,1,1,2,1597,3.0,3.0,3.0,3.0
0,0,31,1,1,2,1597,2.0,3.0,3.0,2.0
0,1,29,0,1,0,1009,3.0,3.0,3.0,3.0
1,0,42,1,1,2,2988,3.0,3.0,5.0,2.0
1,0,38,1,1,2,2970,3.0,3.0,4.0,3.0
1,1,30,1,0,0,1597,1.0,2.0,2.0,1.0
0,1,43,1,0,0,1597,2.0,4.0,3.0,2.0
0,1,16,1,0,0,1597,1.0,2.0,2.0,3.0
0,0,48,1,0,0,1597,3.0,3.0,1.0,3.0
0,0,61,1,0,0,1597,3.0,1.0,2.0,3.0
0,0,61,1,0,0,1597,3.0,4.0,2.0,3.0
0,1,21,1,0,0,1597,2.0,3.0,3.0,3.0
0,1,57,1,0,0,1597,2.0,3.0,2.0,2.0
0,0,34,1,0,0,1597,4.0,4.0,3.0,3.0
1,1,48,1,1,1,1597,5.0,2.0,1.0,4.0
1,0,36,1,1,1,1597,3.0,3.0,3.0,3.0
0,0,22,0,1,0,997,1.0,3.0,3.0,3.0
0,0,20,1,0,1,1597,2.0,3.0,3.0,3.0
1,0,18,1,0,1,1597,3.0,2.0,2.0,3.0
1,1,48,1,1,1,1597,4.0,3.0,1.0,4.0
1,0,54,1,1,2,3733,3.0,2.0,4.0,2.0
0,0,27,0,1,0,1235,3.0,2.0,3.0,3.0
1,0,40,1,1,0,1235,3.0,2.0,3.0,3.0
1,1,22,1,1,2,1235,3.0,3.0,1.0,3.0
1,1,14,1,1,2,3613,4.0,2.0,4.0,3.0
0,1,54,1,1,0,1235,3.0,2.0,3.0,3.0
1,1,43,1,1,0,1235,4.0,3.0,4.0,3.0
0,0,24,0,1,0,1235,2.0,3.0,4.0,3.0
1,0,35,1,1,0,1235,3.0,3.0,4.0,3.0
0,1,37,1,1,2,3905,2.0,4.0,3.0,3.0
0,1,21,1,0,0,1235,4.0,3.0,2.0,1.0
0,1,26,1,0,0,1235,4.0,4.0,3.0,3.0
0,1,33,1,0,0,1235,3.0,3.0,3.0,2.0
0,0,32,1,0,0,1235,4.0,3.0,2.0,1.0
1,0,29,1,1,1,1235,4.0,3.0,3.0,3.0
0,0,23,0,1,1,1235,2.0,4.0,2.0,3.0
1,0,49,1,1,1,1235,3.0,4.0,3.0,2.0
1,0,33,1,1,1,1235,3.0,3.0,2.0,3.0
1,0,22,0,1,0,1235,2.0,2.0,4.0,4.0
0,1,25,0,1,2,305,0.0,4.0,2.0,4.0
1,1,39,0,1,2,305,1.0,4.0,4.0,4.0
0,0,38,0,1,2,305,1.0,4.0,2.0,2.0
0,1,44,1,0,2,305,3.0,1.0,2.0,3.0
1,1,55,1,0,2,305,3.0,3.0,3.0,3.0
0,1,28,0,1,0,305,2.0,2.0,3.0,3.0
1,1,35,1,1,0,305,3.0,2.0,4.0,3.0
1,1,54,1,1,0,305,4.0,2.0,3.0,3.0
0,0,48,0,1,0,305,1.0,3.0,3.0,2.0
1,1,38,1,1,2,305,3.0,5.0,2.0,2.0
1,0,39,1,1,2,305,4.0,2.0,1.0,2.0
1,0,39,1,1,0,305,5.0,2.0,2.0,4.0
1,0,68,1,1,2,305,3.0,3.0,4.0,3.0
1,1,56,1,1,2,3789,2.0,3.0,4.0,4.0
1,1,38,1,1,0,305,5.0,2.0,4.0,4.0
1,0,8,1,1,2,1713,3.0,4.0,5.0,2.0
1,1,29,1,1,2,2968,4.0,2.0,2.0,3.0
1,1,49,1,1,0,305,4.0,1.0,3.0,3.0
0,0,8,1,1,2,2383,2.0,1.0,3.0,2.0
0,0,37,0,1,0,305,3.0,4.0,2.0,2.0
0,1,19,1,1,2,305,2.0,3.0,3.0,2.0
0,1,36,0,1,0,305,2.0,3.0,3.0,3.0
1,0,22,0,1,2,305,2.0,2.0,2.0,1.0
1,1,42,1,1,0,305,4.0,3.0,2.0,3.0
0,1,52,1,1,0,305,3.0,3.0,4.0,3.0
1,1,32,1,1,2,3202,4.0,3.0,2.0,3.0
1,1,47,1,1,2,3059,3.0,0.0,2.0,2.0
0,0,61,1,1,0,305,2.0,2.0,3.0,3.0
0,0,61,0,1,0,305,3.0,2.0,3.0,3.0
1,1,39,1,1,0,305,4.0,3.0,2.0,4.0
0,1,55,1,1,0,305,1.0,2.0,2.0,2.0
1,0,46,1,1,2,3538,2.0,4.0,1.0,1.0
0,0,22,0,1,0,305,5.0,2.0,3.0,2.0
1,0,35,1,1,2,2445,3.0,5.0,2.0,3.0
1,0,22,0,1,0,305,5.0,2.0,4.0,3.0
1,0,41,1,1,0,305,4.0,2.0,4.0,3.0
0,0,43,1,1,2,3873,3.0,3.0,4.0,2.0
0,0,16,1,1,0,305,2.0,3.0,2.0,3.0
0,1,43,1,1,2,3378,1.0,2.0,3.0,3.0
0,0,64,1,1,2,1904,2.0,1.0,2.0,3.0
0,1,53,1,0,0,305,1.0,2.0,3.0,3.0
0,0,25,1,0,0,305,2.0,4.0,3.0,3.0
0,0,7,1,0,0,305,3.0,4.0,2.0,2.0
0,0,26,1,0,0,305,1.0,4.0,2.0,2.0
0,1,54,1,0,0,305,4.0,2.0,2.0,3.0
0,0,65,1,0,0,305,2.0,2.0,2.0,3.0
0,0,20,1,0,0,305,1.0,3.0,3.0,3.0
0,0,60,1,0,0,305,4.0,3.0,2.0,3.0
0,1,28,1,0,0,305,4.0,4.0,3.0,1.0
0,1,29,1,0,0,305,1.0,4.0,4.0,2.0
0,1,53,1,0,0,305,3.0,4.0,3.0,1.0
1,1,37,1,0,0,305,5.0,3.0,2.0,1.0
0,1,61,1,0,0,305,1.0,4.0,3.0,4.0
0,0,56,1,0,0,305,3.0,4.0,3.0,4.0
0,1,42,1,0,0,305,4.0,4.0,2.0,1.0
0,0,14,1,0,0,305,2.0,3.0,3.0,4.0
1,0,36,1,1,1,305,4.0,2.0,4.0,3.0
1,0,32,1,1,1,305,4.0,2.0,3.0,4.0
1,1,32,1,1,1,305,4.0,2.0,3.0,4.0
0,0,13,1,0,1,305,4.0,4.0,3.0,3.0
0,1,36,1,0,1,305,2.0,3.0,3.0,3.0
1,0,63,1,1,1,305,3.0,1.0,4.0,4.0
0,0,49,0,1,1,305,0.0,3.0,3.0,4.0
1,1,26,0,1,2,844,2.0,4.0,1.0,1.0
0,0,46,0,1,2,844,3.0,4.0,2.0,2.0
1,0,31,1,1,2,2722,3.0,3.0,1.0,3.0
0,1,27,0,1,0,844,2.0,2.0,2.0,2.0
0,0,36,1,0,0,844,4.0,4.0,2.0,2.0
1,1,56,1,1,2,1529,3.0,3.0,1.0,3.0
1,0,40,1,1,2,802,4.0,3.0,4.0,3.0
1,0,34,1,1,2,925,4.0,4.0,2.0,3.0
1,1,40,1,1,2,1815,4.0,3.0,3.0,4.0
0,0,29,1,1,2,2663,2.0,2.0,1.0,3.0
0,1,43,1,0,2,925,3.0,2.0,3.0,2.0
1,1,18,1,1,2,925,4.0,2.0,3.0,3.0
1,1,51,1,1,0,802,3.0,3.0,2.0,3.0
1,0,48,1,1,0,925,3.0,5.0,3.0,2.0
1,1,27,1,1,2,3097,4.0,4.0,3.0,3.0
0,0,38,0,1,0,925,2.0,3.0,3.0,3.0
0,1,40,1,1,2,2033,2.0,2.0,3.0,3.0
0,1,25,0,1,0,925,3.0,2.0,2.0,2.0
1,0,40,1,1,0,925,4.0,3.0,3.0,4.0
1,1,38,1,1,0,925,4.0,3.0,3.0,4.0
1,0,34,1,1,2,925,3.0,4.0,2.0,3.0
1,1,47,1,1,2,1808,2.0,4.0,4.0,2.0
1,0,46,1,1,0,925,3.0,4.0,4.0,2.0
1,1,39,1,1,0,925,3.0,3.0,4.0,3.0
0,0,18,0,1,0,925,1.0,3.0,2.0,3.0
0,1,52,1,1,0,925,2.0,3.0,3.0,3.0
1,1,40,1,1,2,3253,2.0,3.0,5.0,3.0
0,1,30,0,1,0,802,5.0,2.0,3.0,2.0
1,1,59,1,1,0,802,3.0,3.0,3.0,3.0
1,0,29,1,1,2,925,4.0,2.0,3.0,3.0
0,1,50,1,1,0,925,3.0,1.0,4.0,3.0
1,0,26,1,1,2,802,4.0,3.0,3.0,3.0
1,0,25,1,1,2,925,3.0,3.0,3.0,3.0
0,1,43,1,1,2,2741,2.0,1.0,4.0,3.0
1,1,34,1,1,2,3655,3.0,5.0,1.0,2.0
0,0,30,0,1,0,925,5.0,2.0,3.0,3.0
1,1,50,1,1,0,925,2.0,3.0,1.0,2.0
1,0,47,1,1,0,925,2.0,3.0,4.0,3.0
1,0,9,1,1,2,1608,5.0,2.0,4.0,3.0
0,1,50,1,1,2,1996,2.0,3.0,4.0,3.0
0,1,57,1,1,2,2590,3.0,0.0,3.0,3.0
0,0,26,0,1,0,925,2.0,3.0,2.0,2.0
0,1,9,1,1,2,925,2.0,3.0,3.0,2.0
1,0,38,1,1,0,925,4.0,2.0,2.0,3.0
0,0,51,1,1,0,925,3.0,2.0,1.0,3.0
0,1,8,0,1,0,978,3.0,2.0,2.0,3.0
0,0,38,0,1,0,525,4.0,3.0,2.0,1.0
0,1,37,1,1,0,525,2.0,1.0,2.0,3.0
0,1,15,0,1,0,925,1.0,3.0,2.0,2.0
1,0,45,1,1,0,525,3.0,4.0,4.0,3.0
1,0,40,1,1,0,525,3.0,3.0,2.0,3.0
0,0,37,1,1,2,3138,3.0,1.0,1.0,3.0
0,0,24,0,1,0,925,4.0,3.0,2.0,2.0
1,0,24,0,1,0,925,4.0,2.0,3.0,3.0
1,0,17,1,0,0,925,3.0,3.0,4.0,4.0
1,0,20,1,0,0,925,2.0,4.0,2.0,1.0
0,0,7,1,0,0,925,3.0,2.0,3.0,2.0
0,1,22,1,0,0,925,5.0,2.0,2.0,1.0
0,1,68,1,0,0,925,4.0,2.0,2.0,2.0
1,1,11,1,0,0,925,4.0,4.0,3.0,3.0
0,1,29,1,0,0,925,4.0,2.0,3.0,2.0
0,1,70,1,0,0,802,3.0,2.0,2.0,2.0
0,0,9,1,0,0,925,2.0,4.0,2.0,3.0
0,1,47,1,0,0,925,1.0,2.0,2.0,2.0
0,1,37,1,0,0,925,3.0,4.0,3.0,2.0
0,0,67,1,0,0,925,3.0,3.0,3.0,3.0
0,1,26,1,0,0,925,4.0,2.0,3.0,3.0
0,1,54,1,0,0,925,2.0,4.0,3.0,3.0
0,0,67,1,0,0,925,3.0,1.0,2.0,4.0
0,0,15,1,0,0,925,1.0,4.0,2.0,2.0
0,0,16,1,0,0,925,1.0,4.0,3.0,2.0
0,0,12,1,0,0,925,3.0,3.0,3.0,3.0
0,0,19,1,0,0,925,3.0,3.0,3.0,2.0
0,1,59,1,0,0,925,2.0,3.0,3.0,1.0
0,1,28,1,0,0,925,4.0,3.0,4.0,3.0
0,1,30,1,0,0,925,2.0,4.0,3.0,3.0
0,0,64,1,0,0,925,2.0,1.0,3.0,3.0
0,0,56,1,0,0,925,3.0,2.0,3.0,3.0
0,1,41,1,0,0,925,3.0,3.0,3.0,2.0
0,0,31,1,0,0,925,4.0,3.0,3.0,2.0
0,0,8,1,0,0,925,3.0,3.0,3.0,4.0
0,0,8,1,0,0,925,3.0,4.0,3.0,2.0
0,0,49,1,0,0,925,3.0,2.0,2.0,4.0
0,1,62,1,0,0,925,2.0,2.0,3.0,3.0
1,0,18,1,0,0,925,2.0,4.0,4.0,3.0
0,0,64,1,0,0,925,3.0,3.0,3.0,3.0
0,0,20,1,0,0,925,3.0,2.0,2.0,2.0
0,0,36,1,0,0,925,5.0,2.0,3.0,3.0
0,0,64,1,0,0,925,2.0,4.0,3.0,3.0
0,1,63,1,0,0,925,4.0,4.0,2.0,2.0
0,0,22,1,0,0,925,1.0,4.0,3.0,3.0
1,0,31,1,1,1,925,4.0,3.0,3.0,3.0
1,1,30,1,1,1,925,4.0,3.0,4.0,4.0
1,0,58,1,1,1,925,3.0,4.0,3.0,3.0
1,0,28,1,1,1,925,5.0,2.0,1.0,1.0
1,1,39,1,1,1,925,3.0,2.0,2.0,4.0
0,0,45,0,1,1,925,3.0,3.0,3.0,3.0
0,1,10,1,1,1,925,2.0,3.0,4.0,2.0
1,0,62,1,1,1,525,2.0,5.0,2.0,2.0
0,1,9,1,0,1,925,4.0,2.0,3.0,3.0
0,0,18,1,0,1,802,4.0,2.0,3.0,2.0
0,0,10,1,0,1,802,2.0,2.0,3.0,3.0
1,0,25,1,1,1,925,4.0,3.0,1.0,1.0
0,0,60,1,1,2,3904,1.0,2.0,3.0,2.0
1,1,27,1,1,2,3904,4.0,3.0,3.0,3.0
1,1,23,0,1,2,3904,3.0,4.0,3.0,3.0
1,0,53,1,1,2,3904,3.0,3.0,2.0,4.0
1,1,42,0,1,2,3904,4.0,2.0,3.0,4.0
0,0,56,1,1,2,3904,3.0,3.0,2.0,3.0
0,1,14,0,1,2,3904,4.0,3.0,3.0,3.0
0,0,19,1,0,0,3904,3.0,4.0,3.0,3.0
1,1,42,1,1,2,965,4.0,4.0,3.0,3.0
1,1,55,1,1,2,964,3.0,3.0,2.0,4.0
1,1,26,1,1,2,3058,3.0,4.0,3.0,3.0
1,1,41,1,1,2,854,3.0,4.0,3.0,3.0
1,1,29,1,1,2,965,4.0,4.0,3.0,3.0
0,1,7,1,1,2,1766,2.0,2.0,3.0,3.0
1,0,55,1,1,2,2051,4.0,4.0,1.0,3.0
0,1,36,1,1,2,956,2.0,1.0,4.0,3.0
1,0,51,1,1,2,3949,4.0,4.0,4.0,3.0
0,1,60,0,1,2,965,3.0,2.0,2.0,2.0
0,0,42,0,1,2,854,2.0,2.0,3.0,2.0
1,1,25,1,1,0,965,4.0,2.0,3.0,3.0
1,0,46,1,1,2,1698,2.0,4.0,2.0,3.0
1,0,26,1,1,0,965,4.0,3.0,1.0,3.0
1,1,28,1,1,2,1663,4.0,2.0,1.0,3.0
1,0,28,1,1,2,2034,3.0,2.0,2.0,3.0
1,0,30,1,1,2,3499,4.0,3.0,1.0,3.0
1,1,46,1,1,0,965,3.0,3.0,3.0,3.0
1,1,18,1,1,2,964,3.0,3.0,4.0,3.0
1,1,19,1,1,0,787,3.0,3.0,4.0,3.0
1,1,47,1,1,2,1508,3.0,4.0,3.0,2.0
1,0,24,1,1,2,3377,4.0,1.0,1.0,3.0
1,0,36,1,1,2,3237,3.0,4.0,2.0,2.0
1,0,31,1,1,2,3347,4.0,3.0,3.0,3.0
1,1,48,1,1,0,787,3.0,3.0,3.0,3.0
1,1,55,1,1,2,3834,3.0,4.0,2.0,2.0
1,1,26,1,1,0,854,4.0,3.0,3.0,4.0
0,1,42,0,1,0,861,3.0,2.0,3.0,3.0
1,1,43,1,1,0,965,3.0,3.0,4.0,3.0
1,0,46,1,1,2,854,3.0,3.0,4.0,3.0
1,0,30,1,1,2,2450,2.0,3.0,3.0,2.0
0,1,29,0,1,0,854,1.0,3.0,3.0,3.0
1,0,42,1,1,0,787,2.0,4.0,2.0,4.0
0,0,27,0,1,0,965,3.0,3.0,2.0,2.0
1,0,35,1,1,0,964,3.0,4.0,4.0,3.0
1,0,30,1,1,2,1924,2.0,3.0,3.0,3.0
1,0,47,1,1,2,854,2.0,4.0,2.0,2.0
1,0,29,1,1,2,2026,4.0,3.0,1.0,3.0
1,0,24,1,1,2,964,4.0,3.0,3.0,3.0
0,1,25,0,1,0,965,1.0,2.0,3.0,3.0
0,0,49,1,1,2,2302,3.0,2.0,1.0,3.0
1,1,43,1,1,0,956,4.0,2.0,4.0,3.0
1,1,58,1,1,0,964,4.0,2.0,2.0,4.0
1,1,48,1,1,0,964,3.0,4.0,2.0,3.0
0,0,36,0,1,0,787,2.0,2.0,2.0,2.0
1,0,38,1,1,2,3607,3.0,3.0,1.0,2.0
1,0,23,1,1,2,964,4.0,2.0,2.0,3.0
0,1,44,0,1,0,787,4.0,2.0,2.0,2.0
0,1,23,0,1,0,964,5.0,2.0,2.0,2.0
0,1,24,0,1,0,787,2.0,2.0,2.0,2.0
0,1,12,0,1,0,854,4.0,3.0,2.0,2.0
1,0,31,1,1,2,2920,4.0,3.0,2.0,3.0
1,0,30,1,1,2,854,5.0,2.0,4.0,4.0
0,0,59,1,1,0,854,2.0,1.0,2.0,3.0
0,0,10,0,1,0,787,2.0,3.0,3.0,3.0
1,1,39,1,1,2,2486,3.0,3.0,2.0,2.0
1,0,22,0,1,0,854,1.0,3.0,3.0,4.0
0,0,21,0,1,0,861,3.0,2.0,2.0,2.0
1,0,15,0,1,0,964,3.0,3.0,4.0,3.0
1,1,40,1,1,2,3572,3.0,4.0,3.0,2.0
1,1,39,1,1,2,861,3.0,5.0,1.0,2.0
1,0,40,1,1,2,854,3.0,4.0,4.0,2.0
1,1,45,1,1,2,854,3.0,4.0,3.0,2.0
1,0,39,1,1,0,965,2.0,2.0,3.0,3.0
0,1,25,0,1,0,854,4.0,3.0,3.0,3.0
1,1,31,1,1,0,787,4.0,3.0,2.0,3.0
0,0,47,1,1,0,964,2.0,4.0,4.0,2.0
1,0,54,1,1,0,787,3.0,3.0,4.0,3.0
1,0,31,1,1,2,787,3.0,2.0,5.0,3.0
0,0,27,0,1,0,787,1.0,2.0,2.0,2.0
1,0,46,1,1,2,2155,3.0,4.0,2.0,2.0
0,1,45,1,1,2,2502,3.0,2.0,3.0,3.0
1,0,48,1,1,0,965,3.0,4.0,2.0,3.0
0,0,28,0,1,0,965,4.0,2.0,4.0,3.0
0,0,69,1,1,2,964,2.0,1.0,2.0,4.0
1,1,17,1,1,2,854,4.0,3.0,2.0,3.0
1,1,22,1,1,2,965,4.0,3.0,4.0,3.0
1,0,10,1,1,0,964,3.0,3.0,1.0,3.0
0,0,41,1,1,2,854,3.0,2.0,4.0,3.0
0,0,69,1,1,0,861,3.0,3.0,1.0,3.0
0,0,32,1,1,2,2391,1.0,2.0,3.0,2.0
0,0,26,0,1,0,854,1.0,3.0,3.0,2.0
1,0,29,0,1,0,964,1.0,2.0,3.0,4.0
1,0,46,1,1,2,3849,2.0,2.0,3.0,3.0
0,1,61,1,1,2,854,3.0,1.0,3.0,3.0
0,0,13,0,1,0,861,3.0,3.0,3.0,3.0
0,0,44,1,1,2,3621,2.0,1.0,2.0,3.0
0,1,24,0,1,0,787,3.0,3.0,3.0,3.0
1,0,41,1,1,0,787,3.0,3.0,1.0,3.0
0,1,50,1,1,2,2063,3.0,1.0,1.0,3.0
0,0,31,1,1,2,2598,4.0,2.0,2.0,3.0
0,0,9,0,1,0,787,3.0,3.0,3.0,3.0
0,0,25,0,1,0,454,1.0,4.0,3.0,2.0
1,0,8,1,1,0,564,2.0,5.0,5.0,2.0
0,0,26,0,1,0,565,2.0,3.0,2.0,1.0
0,0,47,0,1,0,564,2.0,2.0,2.0,2.0
0,1,59,1,1,0,565,3.0,3.0,1.0,3.0
0,1,51,1,1,0,854,1.0,2.0,4.0,2.0
1,0,25,1,1,2,2369,4.0,3.0,2.0,3.0
1,0,7,1,1,0,564,3.0,5.0,1.0,3.0
1,1,41,1,1,0,461,3.0,3.0,2.0,3.0
1,1,29,1,0,0,854,2.0,4.0,2.0,1.0
1,1,28,1,0,0,787,4.0,4.0,3.0,4.0
0,1,64,1,0,0,787,2.0,2.0,1.0,2.0
1,1,8,1,0,0,787,2.0,2.0,3.0,4.0
1,1,13,1,0,0,965,4.0,3.0,3.0,3.0
1,1,68,1,0,0,787,4.0,3.0,4.0,4.0
0,1,43,1,0,0,854,3.0,2.0,2.0,2.0
1,0,28,1,0,0,787,3.0,3.0,2.0,1.0
0,1,44,1,0,0,854,2.0,4.0,3.0,2.0
0,1,43,1,0,0,965,1.0,4.0,2.0,2.0
0,1,32,1,0,0,964,2.0,4.0,2.0,2.0
0,0,30,1,0,0,787,1.0,3.0,2.0,2.0
0,1,58,1,0,0,965,1.0,4.0,2.0,2.0
